codigo,periodo,internacoes,valor_total,media_permanencia,custo_medio_internacao
350900,2026-01,320,238871.32,3.4,746.47
350900,2026-02,362,245038.41,2.6,676.9
350900,2026-03,464,262805.33,2.7,566.39
350900,2026-04,452,231671.49,2.5,512.55
350900,2026-05,540,314898.05,2.6,583.14
350900,2026-06,579,286988.82,2.6,495.66
350920,2025-07,233,91735.75,3.1,393.72
350920,2025-08,256,93769.03,3.8,366.29
350920,2025-09,304,110683.54,3.7,364.09
350920,2025-10,250,88969.93,3.5,355.88
350920,2025-11,300,93961.02,3.9,313.2
350920,2025-12,306,95938.99,3.2,313.53
350920,2026-01,305,97548.42,3.5,319.83
350920,2026-02,309,107274.83,3.1,347.17
350920,2026-03,318,107999.54,3.5,339.62
350920,2026-04,327,138999.79,3.7,425.08
350920,2026-05,302,102705.67,3.6,340.08
350920,2026-06,285,102759.77,4.1,360.56
350930,2025-07,49,20722.37,2.7,422.91
350930,2025-08,50,20944.95,6.7,418.9
350930,2025-09,47,19758.83,2.5,420.4
350930,2025-10,42,17830.99,2.4,424.55
350930,2025-11,31,11670.91,2.0,376.48
350930,2025-12,28,10901.35,2.2,389.33
350930,2026-01,48,20433.77,2.0,425.7
350930,2026-03,71,31298.89,2.1,440.83
350930,2026-04,71,32436.04,2.9,456.85
350930,2026-05,34,15458.64,2.7,454.67
350930,2026-06,26,13938.85,2.7,536.11
350940,2025-07,290,166270.83,3.4,573.35
350940,2025-08,300,168572.66,3.0,561.91
350940,2025-09,274,149539.13,3.2,545.76
350940,2025-10,278,162461.5,3.6,584.39
350940,2025-11,250,138562.4,3.0,554.25
350940,2025-12,249,132179.43,3.0,530.84
350940,2026-01,251,128389.01,3.0,511.51
350940,2026-02,273,139103.86,3.2,509.54
350940,2026-03,235,120639.26,3.1,513.36
350940,2026-04,253,128018.79,3.0,506.0
350940,2026-05,257,142497.55,3.6,554.47
350940,2026-06,361,396204.39,2.8,1097.52
350950,2025-07,7881,20662755.66,5.6,2621.84
350950,2025-08,7375,21119388.35,5.5,2863.65
350950,2025-09,7786,21545308.63,5.4,2767.19
350950,2025-10,7808,21468880.86,5.5,2749.6
350950,2025-11,7442,22250037.12,5.7,2989.79
350950,2025-12,6507,17380522.24,5.7,2671.05
350950,2026-01,6143,17983930.0,6.0,2927.55
350950,2026-02,7121,20766864.5,5.8,2916.28
350950,2026-03,7514,22354975.01,5.8,2975.11
350950,2026-04,7712,21979644.83,5.6,2850.06
350950,2026-05,7106,18866997.91,5.5,2655.08
350950,2026-06,7089,20214902.71,5.8,2851.59
350960,2025-07,362,333541.47,3.4,921.39
350960,2025-08,307,257161.09,3.5,837.66
350960,2025-09,317,265807.22,3.0,838.51
350960,2025-10,344,278490.57,3.0,809.57
350960,2025-11,300,214354.99,3.3,714.52
350960,2025-12,353,406772.11,3.9,1152.33
350960,2026-01,346,326091.66,3.2,942.46
350960,2026-02,294,283829.41,3.5,965.41
350960,2026-03,361,306660.51,3.4,849.48
350960,2026-04,338,353665.77,3.8,1046.35
350960,2026-05,379,390478.9,4.2,1030.29
350960,2026-06,307,312778.35,3.7,1018.82
350970,2025-07,240,456149.79,19.8,1900.62
350970,2025-08,252,484043.69,19.8,1920.81
350970,2025-09,212,449173.73,21.7,2118.74
350970,2025-10,236,463941.68,20.6,1965.85
350970,2025-11,235,448985.97,20.1,1910.58
350970,2025-12,214,437604.41,21.6,2044.88
350970,2026-01,215,444831.96,21.6,2068.99
350970,2026-02,219,410099.98,19.6,1872.6
350970,2026-03,242,439048.16,17.9,1814.25
350970,2026-04,235,386986.1,17.0,1646.75
350970,2026-05,281,519982.77,18.1,1850.47
350970,2026-06,220,423051.57,19.7,1922.96
351000,2025-07,232,192120.2,2.5,828.1
351000,2025-08,167,107576.29,2.6,644.17
351000,2025-09,259,190387.9,2.4,735.09
351000,2025-10,201,162361.87,2.6,807.77
351000,2025-11,172,144313.17,3.0,839.03
351000,2025-12,173,132362.06,2.8,765.1
351000,2026-01,223,170460.07,2.7,764.39
351000,2026-02,148,128958.19,2.9,871.34
351000,2026-03,204,166360.83,2.8,815.49
351000,2026-04,247,257736.33,2.5,1043.47
351000,2026-05,231,347832.65,3.2,1505.77
351000,2026-06,227,364077.63,2.9,1603.87
351020,2025-07,260,244960.72,3.5,942.16
351020,2025-08,234,280890.64,3.7,1200.39
351020,2025-09,249,292737.55,3.0,1175.65
351020,2025-10,258,255845.08,3.2,991.65
351020,2025-11,229,224043.22,3.7,978.35
351020,2025-12,267,248098.19,3.5,929.21
351020,2026-01,207,239984.93,3.8,1159.35
351020,2026-02,228,247877.96,3.7,1087.18
351020,2026-03,250,214680.06,3.3,858.72
351020,2026-04,227,202342.87,3.3,891.38
351020,2026-05,258,241392.42,2.8,935.63
351020,2026-06,255,242317.52,3.0,950.26
351040,2025-07,234,231023.45,3.5,987.28
351040,2025-08,264,274566.39,3.5,1040.02
351040,2025-09,223,275834.63,3.5,1236.93
351040,2025-10,316,325576.15,3.1,1030.3
351040,2025-11,186,291087.28,4.2,1564.99
351040,2025-12,206,245355.14,4.0,1191.04
351040,2026-01,201,187585.63,3.8,933.26
351040,2026-02,203,215224.61,3.0,1060.22
351040,2026-03,291,294396.59,3.5,1011.67
351040,2026-04,195,269396.02,3.8,1381.52
351040,2026-05,223,244829.43,3.7,1097.89
351040,2026-06,181,196122.35,3.2,1083.55
351050,2025-07,1879,2522247.02,3.3,1342.33
351050,2025-08,2106,2803433.45,3.5,1331.16
351050,2025-09,1874,2194528.24,2.8,1171.04
351050,2025-10,2170,2801276.14,3.4,1290.91
351050,2025-11,1973,2566167.99,3.4,1300.64
351050,2025-12,1788,2363539.06,3.6,1321.89
351050,2026-01,1937,2562916.38,3.5,1323.14
351050,2026-02,1673,2043237.58,3.1,1221.3
351050,2026-03,2140,2903055.76,3.4,1356.57
351050,2026-04,2121,2668924.95,3.3,1258.33
351050,2026-05,2095,2424598.37,3.2,1157.33
351050,2026-06,1893,2520684.22,3.5,1331.58
351060,2025-07,1486,1885930.94,3.6,1269.13
351060,2025-08,1382,2056454.47,3.9,1488.03
351060,2025-09,791,944556.77,1.9,1194.13
351060,2025-10,1667,2027997.83,4.0,1216.56
351060,2025-11,1325,1497508.16,3.5,1130.19
351060,2025-12,1456,1455906.31,3.6,999.94
351060,2026-01,1297,1535114.73,3.8,1183.59
351060,2026-02,1282,1596872.74,3.8,1245.61
351060,2026-03,1663,1591879.73,3.1,957.23
351060,2026-04,1533,1564084.89,3.5,1020.28
351060,2026-05,1587,1673514.97,3.4,1054.51
351060,2026-06,1574,1795773.93,3.6,1140.9
351070,2025-07,37,16363.09,3.7,442.25
351070,2025-08,30,13114.46,3.3,437.15
351070,2025-09,46,15952.48,3.1,346.79
351070,2025-10,35,13803.44,3.6,394.38
351070,2025-11,39,14716.5,2.9,377.35
351070,2025-12,32,11016.71,3.7,344.27
351070,2026-01,25,8717.54,3.5,348.7
351070,2026-02,22,8057.6,5.3,366.25
351070,2026-03,46,15968.48,3.7,347.14
351070,2026-04,42,20078.65,4.5,478.06
351070,2026-05,33,11341.19,3.4,343.67
351070,2026-06,30,12865.68,4.1,428.86
351080,2025-07,230,242429.86,12.8,1054.04
351080,2025-08,197,263703.14,14.6,1338.59
351080,2025-09,189,233428.55,14.9,1235.07
351080,2025-10,226,214434.91,12.1,948.83
351080,2025-11,190,198903.04,13.4,1046.86
351080,2025-12,211,208724.39,12.6,989.22
351080,2026-01,142,167441.7,17.3,1179.17
351080,2026-02,169,154924.22,12.2,916.71
351080,2026-03,162,152857.57,14.5,943.57
351080,2026-04,135,143033.08,15.8,1059.5
351080,2026-05,224,197090.82,11.2,879.87
351080,2026-06,187,175618.36,12.7,939.14
351100,2025-07,78,48893.23,2.5,626.84
351100,2025-08,122,65863.82,2.1,539.87
351100,2025-09,92,56096.25,2.6,609.74
351100,2025-10,121,65016.99,2.1,537.33
351100,2025-11,84,46871.02,2.1,557.99
351100,2025-12,75,43242.15,2.8,576.56
351100,2026-01,73,34237.01,2.8,469.0
351100,2026-02,72,35946.3,3.0,499.25
351100,2026-03,86,45049.54,2.7,523.83
351100,2026-04,62,33570.14,3.3,541.45
351100,2026-05,48,21889.77,5.8,456.04
351100,2026-06,33,13489.25,5.2,408.77
351110,2025-07,1576,3842008.01,7.5,2437.82
351110,2025-08,1514,3585483.71,7.4,2368.22
351110,2025-09,1635,3633770.68,7.2,2222.49
351110,2025-10,1579,3908369.79,7.4,2475.22
351110,2025-11,1259,2520434.24,7.2,2001.93
351110,2025-12,1647,4335502.02,7.5,2632.36
351110,2026-01,1754,3408388.29,6.6,1943.21
351110,2026-02,1658,4223251.28,7.3,2547.2
351110,2026-03,1656,3965364.18,7.1,2394.54
351110,2026-04,1569,3677430.29,7.7,2343.81
351110,2026-05,1596,3958505.41,7.5,2480.27
351110,2026-06,1555,4067296.68,7.4,2615.62
351140,2025-07,149,73341.92,3.0,492.23
351140,2025-08,132,71023.87,2.7,538.06
351140,2025-09,127,78406.22,2.5,617.37
351140,2025-10,147,73703.51,3.2,501.38
351140,2025-11,106,66790.73,2.7,630.1
351140,2025-12,126,59246.25,2.5,470.21
351140,2026-01,132,74558.37,2.4,564.84
351140,2026-02,140,68407.67,2.7,488.63
351140,2026-03,167,90151.7,2.3,539.83
351140,2026-04,124,70916.32,2.2,571.91
351140,2026-05,121,59093.73,2.4,488.38
351140,2026-06,123,71286.92,2.7,579.57
351150,2025-07,28,17192.54,5.5,614.02
351150,2025-08,69,27994.24,4.3,405.71
351150,2025-09,90,42522.18,4.5,472.47
351150,2025-10,51,25428.7,6.0,498.6
351150,2025-11,151,72769.12,3.0,481.91
351150,2025-12,99,43490.49,3.4,439.3
351150,2026-01,61,28044.78,5.5,459.75
351150,2026-02,100,42322.01,3.8,423.22
351150,2026-03,71,30708.75,3.2,432.52
351150,2026-04,76,39362.6,4.4,517.93
351150,2026-05,111,51664.12,3.2,465.44
351150,2026-06,97,72459.42,3.5,747.0
351160,2025-07,45,24538.88,2.7,545.31
351160,2025-08,42,24684.67,3.0,587.73
351160,2025-09,46,24348.36,2.8,529.31
351160,2025-10,50,21540.93,2.2,430.82
351160,2025-11,55,29111.26,3.0,529.3
351160,2025-12,44,22247.04,2.3,505.61
351160,2026-01,41,18803.31,2.8,458.62
351160,2026-02,39,22673.05,2.6,581.36
351160,2026-03,49,27702.35,2.8,565.35
351160,2026-04,47,24328.32,2.4,517.62
351160,2026-05,46,25817.93,2.3,561.26
351160,2026-06,47,24585.14,2.3,523.09
351170,2025-07,36,8982.28,4.5,249.51
351170,2025-08,27,7618.51,4.0,282.17
351170,2025-09,26,9427.87,4.5,362.61
351170,2025-10,18,4844.94,3.3,269.16
351170,2025-11,27,6128.27,9.4,226.97
351170,2025-12,23,5606.11,3.5,243.74
351170,2026-01,30,6865.06,4.1,228.84
351170,2026-02,30,7883.57,4.5,262.79
351170,2026-03,18,4967.41,5.1,275.97
351170,2026-04,26,7739.81,3.7,297.68
351170,2026-05,27,10631.67,4.0,393.77
351170,2026-06,24,6276.19,4.0,261.51
351190,2025-07,25,10639.9,2.8,425.6
351190,2025-08,14,6627.06,3.1,473.36
351190,2025-09,24,7811.23,2.7,325.47
351190,2025-10,27,10283.33,3.5,380.86
351190,2025-11,16,5911.73,2.5,369.48
351190,2025-12,14,5056.87,4.1,361.2
351190,2026-01,16,6859.0,5.3,428.69
351190,2026-02,9,3902.46,5.0,433.61
351190,2026-03,21,8842.83,6.5,421.09
351190,2026-04,19,6481.05,2.9,341.11
351190,2026-05,31,12067.99,4.3,389.29
351190,2026-06,21,8840.67,4.9,420.98
351200,2025-07,97,173656.3,4.2,1790.27
351200,2025-08,84,124236.3,3.5,1479.0
351200,2025-09,88,138134.34,3.6,1569.71
351200,2025-10,114,242248.72,5.1,2124.99
351200,2025-11,72,154859.17,4.8,2150.82
351200,2025-12,81,118773.19,2.9,1466.34
351200,2026-01,82,120932.81,3.0,1474.79
351200,2026-02,68,106970.76,3.7,1573.1
351200,2026-03,103,297339.13,7.1,2886.79
351200,2026-04,80,150049.33,4.3,1875.62
351200,2026-05,93,140529.38,4.8,1511.07
351200,2026-06,123,251965.67,4.4,2048.5
351210,2025-07,6,265.32,1.8,44.22
351210,2025-08,3,349.62,3.3,116.54
351210,2025-09,3,132.66,1.3,44.22
351210,2025-10,1,257.56,1.0,257.56
351210,2025-11,6,265.32,2.2,44.22
351210,2025-12,3,349.62,5.3,116.54
351220,2025-07,192,118164.42,2.3,615.44
351220,2025-08,218,171245.37,1.8,785.53
351220,2025-09,185,115947.81,2.4,626.74
351220,2025-10,318,292271.48,1.4,919.09
351220,2025-11,333,264175.73,1.5,793.32
351220,2025-12,233,131611.09,2.3,564.85
351220,2026-01,216,119073.45,1.7,551.27
351220,2026-02,121,58295.58,2.1,481.78
351220,2026-03,195,93968.0,2.7,481.89
351220,2026-04,182,82726.08,2.0,454.54
351220,2026-05,213,125638.97,2.1,589.85
351220,2026-06,222,133824.45,1.8,602.81
351230,2025-07,36,16224.15,5.7,450.67
351230,2025-08,24,10753.14,5.5,448.05
351230,2025-09,24,11998.93,4.1,499.96
351230,2025-10,21,9645.82,6.2,459.32
351230,2025-11,20,8701.16,5.0,435.06
351230,2025-12,16,5960.79,4.5,372.55
351230,2026-01,16,6178.56,4.4,386.16
351230,2026-02,29,7416.67,3.4,255.75
351230,2026-03,32,12863.47,5.0,401.98
351230,2026-04,20,7088.92,4.8,354.45
351230,2026-05,26,11435.85,3.8,439.84
351230,2026-06,35,15657.87,4.6,447.37
351280,2025-07,138,118471.96,3.5,858.49
351280,2025-08,179,164471.78,3.5,918.84
351280,2025-09,152,174434.55,5.0,1147.6
351280,2025-10,140,157952.99,3.8,1128.24
351280,2025-11,160,166207.95,3.4,1038.8
351280,2025-12,154,158777.48,3.6,1031.02
351280,2026-01,152,145532.05,3.1,957.45
351280,2026-02,122,161868.39,4.1,1326.79
351280,2026-03,135,125374.93,3.1,928.7
351280,2026-04,154,138970.36,3.0,902.4
351280,2026-05,142,126793.52,3.4,892.91
351280,2026-06,136,154411.32,3.5,1135.38
351300,2025-07,1104,1133198.81,3.9,1026.45
351300,2025-08,1187,1310876.36,4.1,1104.36
351300,2025-09,768,622240.79,2.6,810.21
351300,2025-10,1413,1611089.28,4.7,1140.19
351300,2025-11,1025,982431.53,3.8,958.47
351300,2025-12,1195,1254955.34,4.2,1050.17
351300,2026-01,1057,995071.39,4.0,941.41
351300,2026-02,1110,1047326.6,4.1,943.54
351300,2026-03,1112,915240.93,3.5,823.06
351300,2026-04,1259,1158508.94,3.9,920.18
351300,2026-05,1114,1082299.91,3.5,971.54
351300,2026-06,1148,1012658.57,4.1,882.11
351310,2025-07,33,16049.4,6.2,486.35
351310,2025-08,30,13470.53,5.0,449.02
351310,2025-09,36,15734.54,4.6,437.07
351310,2025-10,32,13043.41,6.9,407.61
351310,2025-11,19,7040.61,5.0,370.56
351310,2025-12,15,6302.69,6.2,420.18
351310,2026-01,17,6724.83,6.0,395.58
351310,2026-02,22,9897.88,4.2,449.9
351340,2025-07,454,676759.3,5.6,1490.66
351340,2025-08,485,753711.07,5.4,1554.04
351340,2025-09,443,666704.91,5.8,1504.98
351340,2025-10,482,617815.72,5.3,1281.78
351340,2025-11,457,587444.35,5.6,1285.44
351340,2025-12,499,647903.78,5.1,1298.4
351340,2026-01,509,793491.8,5.8,1558.92
351340,2026-02,475,647472.17,5.1,1363.1
351340,2026-03,575,699402.37,4.1,1216.35
351340,2026-04,579,624144.48,4.3,1077.97
351340,2026-05,643,702972.3,4.1,1093.27
351340,2026-06,728,796075.11,4.4,1093.51
351350,2025-07,558,685618.62,6.2,1228.71
351350,2025-08,539,670971.85,6.3,1244.85
351350,2025-09,565,711444.7,5.9,1259.19
351350,2025-10,575,794562.22,6.3,1381.85
351350,2025-11,547,733521.8,6.5,1340.99
351350,2025-12,583,667611.08,6.3,1145.13
351350,2026-01,508,672963.97,6.7,1324.73
351350,2026-02,493,702807.86,6.5,1425.57
351350,2026-03,527,629023.36,6.4,1193.59
351350,2026-04,535,718072.03,6.5,1342.19
351350,2026-05,572,664715.84,6.2,1162.09
351350,2026-06,514,598073.16,5.9,1163.57
351360,2025-07,122,72503.26,2.7,594.29
351360,2025-08,116,71904.01,3.0,619.86
351360,2025-09,110,66031.36,3.0,600.29
351360,2025-10,129,76035.36,2.7,589.42
351360,2025-11,105,64861.93,2.9,617.73
351360,2025-12,119,66139.96,2.8,555.8
351360,2026-01,108,70752.59,2.9,655.12
351360,2026-02,106,62755.24,2.8,592.03
351360,2026-03,107,64137.49,2.6,599.42
351360,2026-04,101,60702.6,2.9,601.02
351360,2026-05,130,79843.26,2.7,614.18
351360,2026-06,106,61344.19,3.0,578.72
351370,2025-07,154,137627.78,2.9,893.69
351370,2025-08,122,95781.54,2.4,785.09
351370,2025-09,183,179703.83,2.0,981.99
351370,2025-10,145,130017.52,2.4,896.67
351370,2025-11,150,98865.31,1.7,659.1
351370,2025-12,147,78906.24,2.4,536.78
351370,2026-01,116,80870.14,2.5,697.16
351370,2026-02,147,116229.04,2.2,790.67
351370,2026-03,113,130746.0,2.9,1157.04
351370,2026-04,148,121366.42,2.0,820.04
351370,2026-05,138,106342.45,2.1,770.6
351370,2026-06,169,143375.97,2.5,848.38
351380,2025-07,2029,3191395.49,5.6,1572.89
351380,2025-08,2189,3286059.92,5.3,1501.17
351380,2025-09,1891,3495084.72,5.6,1848.27
351380,2025-10,1870,3269286.43,5.9,1748.28
351380,2025-11,1790,2829425.28,5.0,1580.68
351380,2025-12,1863,3258222.0,5.8,1748.91
351380,2026-01,1923,2626685.58,4.7,1365.93
351380,2026-02,1928,2652671.14,4.4,1375.87
351380,2026-03,2430,3094778.37,4.5,1273.57
351380,2026-04,2068,2906086.35,5.0,1405.26
351380,2026-05,2047,2817405.24,4.6,1376.36
351380,2026-06,1975,3593322.98,5.7,1819.4
351390,2025-07,466,838140.05,9.1,1798.58
351390,2025-08,422,823710.46,9.7,1951.92
351390,2025-09,379,813452.46,10.7,2146.31
351390,2025-10,429,861731.48,9.7,2008.7
351390,2025-11,370,767676.12,10.6,2074.8
351390,2025-12,264,555275.8,15.6,2103.32
351390,2026-01,364,686670.23,11.4,1886.46
351390,2026-02,350,723355.06,11.1,2066.73
351390,2026-03,404,811250.66,10.5,2008.05
351390,2026-04,452,646870.62,8.7,1431.13
351390,2026-05,426,802020.73,10.1,1882.68
351390,2026-06,368,663621.83,11.1,1803.32
351410,2025-07,130,77289.07,4.4,594.53
351410,2025-08,125,83849.01,4.0,670.79
351410,2025-09,108,48902.13,4.4,452.8
351410,2025-10,79,35235.59,4.1,446.02
351410,2025-11,105,45774.81,4.3,435.95
351410,2025-12,119,59145.73,3.8,497.02
351410,2026-01,100,43167.9,3.8,431.68
351410,2026-02,95,40628.14,3.4,427.66
351410,2026-03,102,54212.11,3.7,531.49
351410,2026-04,99,41149.4,4.0,415.65
351410,2026-05,110,44380.55,2.8,403.46
351410,2026-06,112,60406.61,4.6,539.34
351440,2025-07,290,584377.39,5.7,2015.09
351440,2025-08,252,444571.1,5.1,1764.17
351440,2025-09,277,608539.08,5.9,2196.89
351440,2025-10,250,536121.14,5.4,2144.48
351440,2025-11,264,474112.88,5.1,1795.88
351440,2025-12,281,564462.47,5.0,2008.76
351440,2026-01,291,582284.22,5.2,2000.98
351440,2026-02,248,492258.06,5.1,1984.91
351440,2026-03,280,588725.83,5.4,2102.59
351440,2026-04,296,509398.29,5.1,1720.94
351440,2026-05,320,591030.64,5.1,1846.97
351440,2026-06,317,672377.69,5.9,2121.07
351450,2025-07,142,43714.42,1.9,307.85
351450,2025-08,152,44261.2,1.8,291.19
351450,2025-09,121,38837.74,1.5,320.97
351450,2025-10,136,36749.66,1.7,270.22
351450,2025-11,106,30923.97,1.8,291.74
351450,2025-12,133,30874.29,1.2,232.14
351450,2026-01,105,32192.13,2.2,306.59
351450,2026-02,75,25077.22,2.9,334.36
351450,2026-03,94,34104.35,2.3,362.81
351450,2026-04,108,32331.78,2.6,299.37
351450,2026-05,104,30984.32,2.4,297.93
351450,2026-06,99,33194.78,2.4,335.3
351500,2025-07,318,131936.82,6.0,414.9
351500,2025-08,431,191322.94,4.4,443.9
351500,2025-09,311,129422.98,5.3,416.15
351500,2025-10,275,137116.71,3.8,498.61
351500,2025-11,321,138198.91,4.9,430.53
351500,2025-12,216,99753.47,4.3,461.82
351500,2026-01,168,69615.08,3.2,414.38
351500,2026-02,315,138586.11,4.4,439.96
351500,2026-03,182,78014.81,4.3,428.65
351500,2026-04,293,132662.32,5.6,452.77
351500,2026-05,285,136229.12,5.2,478.0
351500,2026-06,345,159131.42,5.3,461.25
351510,2025-07,100,41079.62,0.9,410.8
351510,2025-08,104,41678.1,0.7,400.75
351510,2025-09,107,43209.74,0.8,403.83
351510,2025-10,100,42414.94,0.8,424.15
351510,2025-11,109,49043.98,0.5,449.94
351510,2025-12,107,46759.24,0.9,437.0
351510,2026-01,93,35409.37,1.0,380.75
351510,2026-02,77,31665.58,1.5,411.24
351510,2026-03,100,38035.49,0.9,380.35
351510,2026-04,86,33022.91,0.9,383.99
351510,2026-05,85,30220.51,0.8,355.54
351510,2026-06,89,40591.51,1.2,456.08
351518,2025-07,353,876543.09,26.5,2483.12
351518,2025-08,396,911320.17,24.2,2301.31
351518,2025-09,349,886484.06,26.3,2540.07
351518,2025-10,394,922091.78,24.4,2340.33
351518,2025-11,391,815898.91,23.1,2086.7
351518,2025-12,389,877400.38,24.3,2255.53
351518,2026-01,411,894283.23,23.2,2175.87
351518,2026-02,376,816490.02,22.4,2171.52
351518,2026-03,407,891808.69,23.3,2191.18
351518,2026-04,414,862297.98,20.9,2082.85
351518,2026-05,393,860329.08,22.2,2189.13
351518,2026-06,349,843947.72,24.3,2418.19
351520,2025-07,75,40375.89,4.4,538.35
351520,2025-08,57,29635.12,3.8,519.91
351520,2025-09,69,34103.68,3.8,494.26
351520,2025-10,68,32998.0,3.4,485.26
351520,2025-11,57,32911.17,3.5,577.39
351520,2025-12,43,24057.56,3.9,559.48
351520,2026-01,45,21528.21,3.5,478.4
351520,2026-02,45,24381.13,3.6,541.8
351520,2026-03,42,21910.13,3.1,521.67
351520,2026-04,45,25187.83,3.7,559.73
351520,2026-05,43,24855.31,3.7,578.03
351520,2026-06,35,19975.03,3.3,570.72
351540,2025-07,75,32098.43,3.5,427.98
351540,2025-08,81,36327.25,3.5,448.48
351540,2025-09,75,28814.44,3.2,384.19
351540,2025-10,110,49305.21,2.5,448.23
351540,2025-11,109,53376.42,3.5,489.69
351540,2025-12,107,44788.04,2.6,418.58
351540,2026-01,73,26210.8,3.3,359.05
351540,2026-02,52,19461.94,3.1,374.27
351540,2026-03,57,20050.28,2.5,351.76
351540,2026-04,64,27793.72,3.5,434.28
351540,2026-05,67,27478.22,3.5,410.12
351540,2026-06,60,27104.21,3.6,451.74
351550,2025-07,601,754521.06,3.6,1255.44
351550,2025-08,575,592217.11,3.1,1029.94
351550,2025-09,610,750325.44,3.5,1230.04
351550,2025-10,540,836372.39,3.8,1548.84
351550,2025-11,755,817701.67,2.8,1083.05
351550,2025-12,538,687892.66,3.3,1278.61
351550,2026-01,683,815912.44,3.2,1194.6
351550,2026-02,603,694495.62,3.3,1151.73
351550,2026-03,578,646402.26,3.3,1118.34
351550,2026-04,623,771591.1,3.4,1238.51
351550,2026-05,678,719710.44,3.0,1061.52
351550,2026-06,618,872783.18,3.3,1412.27
351570,2025-07,782,857046.51,5.5,1095.97
351570,2025-08,662,656857.81,6.0,992.23
351570,2025-09,674,607899.2,5.1,901.93
351570,2025-10,938,871403.88,5.4,929.0
351570,2025-11,807,755478.4,5.6,936.16
351570,2025-12,452,374296.26,5.4,828.09
351570,2026-01,377,337121.3,3.8,894.22
351570,2026-02,680,651921.66,4.6,958.71
351570,2026-03,535,398819.44,3.4,745.46
351570,2026-04,983,788779.61,5.2,802.42
351570,2026-05,1048,854624.97,4.9,815.48
351570,2026-06,959,701000.25,3.9,730.97
351600,2025-07,76,27168.91,2.4,357.49
351600,2025-08,82,27231.31,2.1,332.09
351600,2025-09,76,26902.89,2.7,353.99
351600,2025-10,82,25279.57,2.3,308.29
351600,2025-11,89,27247.36,2.3,306.15
351600,2025-12,89,35182.33,2.3,395.31
351600,2026-01,95,28716.71,2.2,302.28
351600,2026-02,87,26909.94,2.2,309.31
351600,2026-03,99,26977.69,2.0,272.5
351600,2026-04,85,25744.33,2.4,302.87
351600,2026-05,95,27903.06,2.2,293.72
351600,2026-06,87,29054.35,2.6,333.96
351620,2025-07,2053,5274274.92,5.6,2569.06
351620,2025-08,2134,5399129.25,5.3,2530.05
351620,2025-09,2167,5648470.11,5.3,2606.59
351620,2025-10,2223,5519065.23,5.2,2482.71
351620,2025-11,1998,4875791.3,5.2,2440.34
351620,2025-12,2044,5807636.25,6.0,2841.31
351620,2026-01,2016,5084575.92,5.5,2522.11
351620,2026-02,1938,4542370.51,5.1,2343.84
351620,2026-03,2057,5497428.79,5.7,2672.55
351620,2026-04,2126,5426018.19,5.4,2552.22
351620,2026-05,2257,5543888.88,5.3,2456.31
351620,2026-06,2112,4931824.27,5.4,2335.14
351630,2025-07,1009,1041533.58,4.0,1032.24
351630,2025-08,1296,1124513.9,3.7,867.68
351630,2025-09,914,596637.34,3.4,652.78
351630,2025-10,1358,1741439.81,4.8,1282.36
351630,2025-11,1138,907742.52,3.7,797.66
351630,2025-12,1246,1291429.76,4.5,1036.46
351630,2026-01,1092,1146108.02,4.1,1049.55
351630,2026-02,1025,1013773.6,4.2,989.05
351630,2026-03,1095,979722.4,4.2,894.72
351630,2026-04,1217,1154025.66,3.9,948.25
351630,2026-05,1266,1205070.46,4.0,951.87
351630,2026-06,1233,1046975.65,4.0,849.13
351640,2025-07,747,1001503.82,7.3,1340.7
351640,2025-08,745,1082201.46,8.0,1452.62
351640,2025-09,649,826565.58,7.9,1273.6
351640,2025-10,712,1006221.72,7.7,1413.23
351640,2025-11,746,1109737.48,8.0,1487.58
351640,2025-12,701,885349.44,7.2,1262.98
351640,2026-01,690,999298.54,8.8,1448.26
351640,2026-02,729,985283.07,7.1,1351.55
351640,2026-03,833,1081698.27,7.4,1298.56
351640,2026-04,686,1023103.32,8.5,1491.4
351640,2026-05,706,946906.8,8.0,1341.23
351640,2026-06,840,1174179.65,7.0,1397.83
351660,2025-07,19,12712.02,9.6,669.05
351660,2025-08,10,4531.53,2.8,453.15
351660,2025-09,13,4792.76,3.9,368.67
351660,2025-10,12,3859.0,4.3,321.58
351660,2025-11,15,6272.2,3.9,418.15
351660,2025-12,17,6622.91,4.5,389.58
351660,2026-01,16,8255.13,5.5,515.95
351660,2026-02,11,4444.8,4.2,404.07
351660,2026-03,10,5249.03,5.4,524.9
351660,2026-04,12,4800.76,7.8,400.06
351660,2026-05,9,2709.53,1.9,301.06
351660,2026-06,5,1747.39,3.8,349.48
351670,2025-07,265,600258.23,21.2,2265.13
351670,2025-08,276,611739.18,20.4,2216.45
351670,2025-09,223,542099.27,24.6,2430.94
351670,2025-10,233,482899.42,22.8,2072.53
351670,2025-11,211,444951.41,24.6,2108.77
351670,2025-12,207,510645.47,25.6,2466.89
351670,2026-01,244,625681.44,22.9,2564.27
351670,2026-02,199,463225.38,24.8,2327.77
351670,2026-03,239,490584.03,22.2,2052.65
351670,2026-04,209,504161.58,25.6,2412.26
351670,2026-05,165,428662.44,31.6,2597.95
351670,2026-06,213,528192.61,24.2,2479.78
351690,2025-07,44,23959.91,4.1,544.54
351690,2025-08,49,26977.2,4.2,550.56
351690,2025-09,32,16035.83,4.4,501.12
351690,2025-10,31,17225.21,4.2,555.65
351690,2025-11,27,16406.25,4.4,607.64
351690,2025-12,31,20547.15,4.8,662.81
